,Count,Token,Price,7days_cum_sum,7days_acc_rate,price_change
2018-06-09,26,RCN,0.08102000000000001,20086,0.9%,-11.4%
2020-04-12,34,RCN,0.05512,39279,0.9%,8.4%
2019-11-12,30,RCN,0.0475,33406,0.9%,11.7%
2020-08-17,43,RCN,0.07504,46158,0.9%,24.4%
2020-04-06,42,RCN,0.05621,38987,0.9%,15.1%
2020-04-11,42,RCN,0.056679999999999994,39245,0.9%,7.4%
2019-12-05,32,RCN,0.04684,34406,0.9%,-1.9%
2020-04-13,40,RCN,0.05287000000000001,39319,0.9%,-5.9%
2020-04-09,50,RCN,0.06071,39145,0.9%,3.6%
2020-04-07,60,RCN,0.05699,39047,0.8%,8.6%
2019-12-06,30,RCN,0.0501,34436,0.8%,0.6%
2020-05-25,33,RCN,0.08,43125,0.8%,-5.8%
2019-11-17,52,RCN,0.04658,33607,0.8%,-3.9%
2020-04-08,48,RCN,0.0592,39095,0.8%,7.2%
2020-08-18,40,RCN,0.06929,46198,0.8%,21.4%
2018-07-31,27,RCN,0.043,21192,0.8%,-14.0%
2018-06-10,26,RCN,0.06571,20112,0.8%,-27.2%
2020-05-26,37,RCN,0.07757,43162,0.8%,-9.7%
2020-05-27,60,RCN,0.07833,43222,0.8%,-5.1%
2019-11-19,39,RCN,0.044239999999999995,33682,0.8%,-6.9%
2020-02-13,95,RCN,0.06825,36654,0.8%,21.5%
2020-04-16,54,RCN,0.059489999999999994,39468,0.8%,-2.0%
2020-08-16,46,RCN,0.07462,46115,0.8%,31.1%
2019-04-06,15,RCN,0.028999999999999998,26637,0.8%,-2.0%
2018-06-25,49,RCN,0.0531,20518,0.8%,-14.9%
2020-04-19,44,RCN,0.05987000000000001,39601,0.8%,8.6%
2018-10-27,65,RCN,0.03709,22937,0.8%,24.5%
2020-08-15,49,RCN,0.07188,46069,0.8%,28.4%
2020-04-15,49,RCN,0.05371,39414,0.8%,-9.3%
2020-04-26,67,RCN,0.07053999999999999,39924,0.8%,17.8%
2020-04-14,46,RCN,0.055810000000000005,39365,0.8%,-2.1%
2019-12-07,26,RCN,0.04867,34462,0.8%,3.7%
2019-11-16,39,RCN,0.05221,33555,0.8%,15.4%
2018-06-20,13,RCN,0.05856,20394,0.8%,10.5%
2018-07-30,33,RCN,0.0448,21165,0.8%,1.8%
2020-08-19,28,RCN,0.06391000000000001,46226,0.8%,-0.5%
2020-04-20,35,RCN,0.05611,39636,0.8%,6.1%
2019-07-01,14,RCN,0.0273,28772,0.8%,-20.7%
2020-02-22,34,RCN,0.07455,37100,0.8%,13.6%
2019-06-16,49,RCN,0.03203,28236,0.8%,7.9%
2018-08-03,22,RCN,0.0331,21259,0.8%,-21.2%
2019-11-18,36,RCN,0.0427,33643,0.8%,-8.5%
2020-04-21,42,RCN,0.0578,39678,0.8%,3.6%
2020-04-18,43,RCN,0.06109,39557,0.8%,7.8%
2018-06-27,20,RCN,0.04202,20556,0.8%,-28.2%
2018-08-19,15,RCN,0.02137,21576,0.8%,-7.1%
2020-04-17,46,RCN,0.05901,39514,0.8%,5.7%
2018-08-04,19,RCN,0.035,21278,0.8%,-22.3%
2018-08-02,28,RCN,0.03631,21237,0.8%,-15.4%
2019-02-21,144,RCN,0.01563,24850,0.8%,39.6%
2020-05-28,47,RCN,0.08152000000000001,43269,0.8%,5.6%
2018-08-17,41,RCN,0.022719999999999997,21544,0.8%,-9.9%
2018-08-05,19,RCN,0.03684,21297,0.8%,-27.5%
2019-11-13,30,RCN,0.04842,33436,0.8%,-4.8%
2018-08-21,25,RCN,0.01866,21623,0.8%,16.6%
2019-07-02,21,RCN,0.02617,28793,0.8%,-18.5%
2019-05-16,50,RCN,0.0325,27518,0.8%,33.3%
2020-04-22,42,RCN,0.0615,39720,0.8%,14.5%
2020-02-23,37,RCN,0.07602,37137,0.8%,21.0%
2018-08-18,17,RCN,0.01942,21561,0.8%,-34.8%
2020-03-18,70,RCN,0.03862,37932,0.8%,-38.6%
2018-08-20,22,RCN,0.02,21598,0.8%,4.3%
2019-11-15,41,RCN,0.04557,33516,0.8%,-1.3%
2018-12-03,16,RCN,0.01592,24011,0.8%,18.3%
2019-11-14,39,RCN,0.048310000000000006,33475,0.8%,0.3%
2020-08-14,55,RCN,0.08027000000000001,46020,0.8%,45.7%
2020-05-29,48,RCN,0.08171,43317,0.8%,0.2%
2018-06-26,18,RCN,0.043089999999999996,20536,0.8%,-25.7%
2020-04-23,48,RCN,0.06681000000000001,39768,0.8%,12.3%
2019-03-15,18,RCN,0.021,26011,0.8%,-6.2%
2020-04-25,50,RCN,0.07200000000000001,39857,0.8%,17.9%
2018-07-29,20,RCN,0.05078,21132,0.8%,12.7%
2018-08-01,17,RCN,0.04,21209,0.8%,-11.3%
2020-02-24,35,RCN,0.0721,37172,0.7%,9.4%
2018-12-02,34,RCN,0.01753,23995,0.7%,39.1%
2018-12-04,11,RCN,0.01743,24022,0.7%,11.0%
2018-07-28,22,RCN,0.04506,21112,0.7%,-3.7%
2018-07-01,15,RCN,0.04601,20621,0.7%,-9.8%
2018-09-26,17,RCN,0.026969999999999997,22401,0.7%,-1.8%
2020-04-24,39,RCN,0.07,39807,0.7%,18.6%
2020-05-30,43,RCN,0.08671,43360,0.7%,8.9%
2018-06-30,24,RCN,0.045689999999999995,20606,0.7%,-1.3%
2018-06-28,14,RCN,0.03926,20570,0.7%,-27.7%
2018-07-25,35,RCN,0.04508,21051,0.7%,-10.2%
2018-11-09,12,RCN,0.03767,23307,0.7%,9.7%
2018-08-22,14,RCN,0.018369999999999997,21637,0.7%,-29.3%
2020-08-13,109,RCN,0.07504,45965,0.7%,35.9%
2020-06-01,37,RCN,0.07936,43437,0.7%,-0.8%
2020-06-02,37,RCN,0.07935,43474,0.7%,2.3%
2018-11-08,31,RCN,0.03841,23295,0.7%,18.4%
2018-11-10,13,RCN,0.03173,23320,0.7%,-4.5%
2020-05-31,40,RCN,0.08033,43400,0.7%,9.6%
2018-08-06,19,RCN,0.0321,21316,0.7%,-28.3%
2019-07-03,20,RCN,0.02578,28813,0.7%,-12.5%
2018-11-04,23,RCN,0.03123,23176,0.7%,-8.8%
2018-11-25,69,RCN,0.0126,23817,0.7%,-48.8%
2019-04-07,21,RCN,0.03575,26658,0.7%,14.3%
2019-09-19,151,RCN,0.023119999999999998,30066,0.7%,80.2%
2018-06-22,21,RCN,0.04622,20441,0.7%,-23.6%
2020-01-25,39,RCN,0.046810000000000004,35957,0.7%,-10.1%
2019-03-16,23,RCN,0.02437,26034,0.7%,-32.3%
2018-07-27,18,RCN,0.042010000000000006,21090,0.7%,-4.5%
2020-02-26,37,RCN,0.062329999999999997,37241,0.7%,-8.7%
2019-03-29,36,RCN,0.027999999999999997,26335,0.7%,20.7%
2020-07-30,38,RCN,0.055979999999999995,45395,0.7%,-4.1%
2018-07-26,21,RCN,0.0429,21072,0.7%,-18.7%
2018-06-23,14,RCN,0.04629,20455,0.7%,-25.6%
2019-06-15,64,RCN,0.0398,28187,0.7%,30.6%
2020-01-21,50,RCN,0.04825,35821,0.7%,5.7%
2019-05-17,17,RCN,0.03053,27535,0.7%,21.7%
2020-02-25,32,RCN,0.06736,37204,0.7%,-11.7%
2018-06-29,12,RCN,0.044910000000000005,20582,0.7%,-2.8%
2020-07-31,36,RCN,0.05393,45431,0.7%,-19.5%
2018-08-23,14,RCN,0.01855,21651,0.7%,0.2%
2020-02-08,38,RCN,0.05636,36427,0.7%,7.5%
2020-01-23,39,RCN,0.049260000000000005,35892,0.7%,-1.5%
2018-11-11,15,RCN,0.03286,23335,0.7%,5.2%
2018-11-07,26,RCN,0.03439,23264,0.7%,-1.1%
2020-07-29,38,RCN,0.054000000000000006,45357,0.7%,-7.9%
2018-09-17,28,RCN,0.0228,22092,0.7%,8.7%
2018-09-27,16,RCN,0.02829,22417,0.7%,-10.2%
2020-02-04,34,RCN,0.056679999999999994,36281,0.7%,11.0%
2018-11-12,11,RCN,0.034089999999999995,23346,0.7%,6.0%
2018-07-23,22,RCN,0.044000000000000004,20995,0.7%,-3.3%
2018-09-16,45,RCN,0.02508,22064,0.7%,25.5%
2019-05-18,21,RCN,0.02845,27556,0.7%,-2.7%
2018-06-24,14,RCN,0.05099,20469,0.7%,-10.6%
2020-02-07,35,RCN,0.05739,36389,0.7%,12.3%
2019-12-08,28,RCN,0.0497,34490,0.7%,-7.4%
2018-08-16,22,RCN,0.01851,21503,0.7%,-30.7%
2020-01-22,32,RCN,0.04968,35853,0.7%,3.1%
2020-01-24,26,RCN,0.048639999999999996,35918,0.7%,-5.3%
2019-03-17,26,RCN,0.02445,26060,0.7%,-31.0%
2019-05-19,21,RCN,0.029660000000000002,27577,0.7%,7.5%
2020-01-26,24,RCN,0.04981,35981,0.7%,-2.5%
2020-02-27,34,RCN,0.06348999999999999,37275,0.7%,-9.2%
2019-04-08,24,RCN,0.03123,26682,0.7%,1.9%
2018-11-26,11,RCN,0.01346,23828,0.7%,-26.0%
2018-11-27,16,RCN,0.0157,23844,0.7%,4.7%
2020-02-03,32,RCN,0.05513,36247,0.7%,8.1%
2018-06-21,26,RCN,0.054310000000000004,20420,0.7%,-19.6%
2020-02-09,29,RCN,0.058179999999999996,36456,0.7%,8.4%
2019-05-21,24,RCN,0.03217,27617,0.7%,7.1%
2020-02-06,34,RCN,0.05616,36354,0.7%,11.5%
2019-06-02,30,RCN,0.0367,27889,0.7%,18.2%
2020-01-27,26,RCN,0.051019999999999996,36007,0.7%,0.6%
2020-02-12,49,RCN,0.06802000000000001,36559,0.7%,24.3%
2020-03-16,41,RCN,0.02712,37833,0.7%,-51.1%
2020-02-05,39,RCN,0.05471,36320,0.7%,11.6%
2019-03-18,22,RCN,0.02493,26082,0.7%,15.2%
2020-07-28,44,RCN,0.053610000000000005,45319,0.7%,-3.1%
2020-06-03,30,RCN,0.0811,43504,0.7%,3.5%
2018-07-24,21,RCN,0.05,21016,0.7%,6.2%
2020-03-17,29,RCN,0.03263,37862,0.7%,-43.1%
2018-08-07,14,RCN,0.032,21330,0.7%,-25.6%
2020-02-02,37,RCN,0.053689999999999995,36215,0.7%,7.8%
2018-11-06,50,RCN,0.034960000000000005,23238,0.6%,4.5%
2019-12-26,37,RCN,0.04452,35020,0.6%,0.3%
2018-08-08,16,RCN,0.027839999999999997,21346,0.6%,-30.4%
2019-05-20,16,RCN,0.029769999999999998,27593,0.6%,7.3%
2020-03-14,37,RCN,0.0363,37771,0.6%,-44.9%
2020-01-20,30,RCN,0.050730000000000004,35771,0.6%,14.2%
2019-03-28,22,RCN,0.0223,26299,0.6%,-2.7%
2019-07-04,13,RCN,0.024390000000000002,28826,0.6%,-2.4%
2020-01-29,48,RCN,0.049010000000000005,36083,0.6%,-1.3%
2020-06-04,42,RCN,0.07887000000000001,43546,0.6%,-3.3%
2020-01-17,31,RCN,0.051379999999999995,35678,0.6%,16.1%
2020-02-10,22,RCN,0.057429999999999995,36478,0.6%,4.2%
2019-03-27,41,RCN,0.025169999999999998,26277,0.6%,3.2%
2020-01-18,26,RCN,0.05206,35704,0.6%,18.2%
2018-08-15,25,RCN,0.026000000000000002,21481,0.6%,-6.6%
2019-05-03,30,RCN,0.02745,27238,0.6%,13.9%
2020-02-11,32,RCN,0.06209,36510,0.6%,9.5%
2020-03-15,21,RCN,0.036180000000000004,37792,0.6%,-37.4%
2020-06-05,44,RCN,0.07537999999999999,43590,0.6%,-7.7%
2020-07-26,55,RCN,0.05964,45242,0.6%,-0.6%
2020-01-31,29,RCN,0.051089999999999997,36144,0.6%,5.0%
2019-12-10,33,RCN,0.04394,34552,0.6%,-9.2%
2020-08-20,28,RCN,0.06823,46254,0.6%,-9.1%
2018-07-22,17,RCN,0.04506,20973,0.6%,6.4%
2020-01-19,37,RCN,0.0511,35741,0.6%,13.7%
2020-01-05,28,RCN,0.04577,35312,0.6%,-1.9%
2020-02-28,23,RCN,0.06135,37298,0.6%,-12.4%
2019-04-23,26,RCN,0.028739999999999998,27015,0.6%,-13.4%
2020-01-04,27,RCN,0.04628,35284,0.6%,5.4%
2020-01-16,34,RCN,0.05001,35647,0.6%,17.6%
2019-04-20,33,RCN,0.03234,26953,0.6%,-2.6%
2018-07-03,23,RCN,0.05697000000000001,20664,0.6%,32.2%
2019-12-22,26,RCN,0.04825,34892,0.6%,9.6%
2020-06-06,40,RCN,0.07679,43630,0.6%,-11.4%
2019-12-24,29,RCN,0.04788,34962,0.6%,40.2%
2020-01-30,32,RCN,0.05038,36115,0.6%,2.3%
2019-05-15,33,RCN,0.03255,27468,0.6%,37.7%
2020-01-15,38,RCN,0.04817,35613,0.6%,13.0%
2019-12-09,29,RCN,0.04857,34519,0.6%,-4.1%
2020-07-27,33,RCN,0.0509,45275,0.6%,-11.8%
2019-06-01,17,RCN,0.03354,27859,0.6%,14.2%
2020-02-01,34,RCN,0.05242,36178,0.6%,12.0%
2018-07-21,14,RCN,0.04679,20956,0.6%,14.1%
2019-12-23,41,RCN,0.05,34933,0.6%,19.5%
2020-03-13,48,RCN,0.036539999999999996,37734,0.6%,-47.7%
2019-04-19,23,RCN,0.03308,26920,0.6%,11.6%
2019-12-20,46,RCN,0.04387,34841,0.6%,-1.5%
2018-07-06,13,RCN,0.049010000000000005,20708,0.6%,9.1%
2019-12-21,25,RCN,0.04505,34866,0.6%,8.5%
2020-01-03,38,RCN,0.04695,35257,0.6%,6.6%
2019-04-24,21,RCN,0.0231,27036,0.6%,-33.1%
2019-12-25,21,RCN,0.045160000000000006,34983,0.6%,6.9%
2020-06-07,34,RCN,0.075,43664,0.6%,-6.6%
2019-05-22,18,RCN,0.03141,27635,0.6%,-3.5%
2019-04-21,21,RCN,0.03096,26974,0.6%,-6.7%
2018-07-05,15,RCN,0.05,20695,0.6%,27.4%
2019-05-04,15,RCN,0.026930000000000003,27253,0.6%,9.6%
2018-07-04,16,RCN,0.0568,20680,0.6%,35.2%
2020-01-07,32,RCN,0.043460000000000006,35369,0.6%,-3.6%
2020-01-06,25,RCN,0.044680000000000004,35337,0.6%,-0.2%
2018-07-02,20,RCN,0.05314,20641,0.6%,0.1%
2020-08-21,41,RCN,0.06681000000000001,46295,0.6%,-16.8%
2020-08-01,26,RCN,0.05457000000000001,45457,0.6%,-11.4%
2020-01-28,28,RCN,0.05106,36035,0.6%,5.8%
2019-05-07,17,RCN,0.0236,27293,0.6%,-2.1%
2020-01-08,25,RCN,0.04262,35394,0.6%,-9.0%
2020-06-08,32,RCN,0.07599,43696,0.6%,-4.2%
2020-02-29,23,RCN,0.059320000000000005,37321,0.6%,-20.4%
2019-06-03,14,RCN,0.03145,27903,0.6%,-16.7%
2020-07-16,37,RCN,0.05616,44879,0.6%,-7.2%
2018-10-26,16,RCN,0.029330000000000002,22872,0.6%,1.7%
2019-03-19,16,RCN,0.02507,26098,0.6%,0.7%
2020-06-09,36,RCN,0.0756,43732,0.6%,-4.7%
2020-06-10,30,RCN,0.07923,43762,0.6%,-2.3%
2020-03-09,31,RCN,0.055439999999999996,37586,0.6%,-12.6%
2018-08-14,24,RCN,0.016,21456,0.6%,-50.0%
2019-05-31,26,RCN,0.03209,27842,0.6%,1.9%
2019-04-22,15,RCN,0.03092,26989,0.6%,4.0%
2020-06-11,40,RCN,0.0801,43802,0.6%,1.6%
2020-01-09,32,RCN,0.04253,35426,0.6%,-6.0%
2019-04-17,25,RCN,0.03455,26872,0.6%,10.1%
2019-05-06,17,RCN,0.025639999999999996,27276,0.6%,9.1%
2019-12-11,23,RCN,0.044610000000000004,34575,0.6%,0.9%
2019-05-02,63,RCN,0.036000000000000004,27208,0.6%,50.2%
2018-10-06,20,RCN,0.02943,22573,0.6%,12.8%
2020-01-12,39,RCN,0.04493,35518,0.6%,-1.8%
2020-01-14,33,RCN,0.045630000000000004,35575,0.6%,5.0%
2020-07-17,23,RCN,0.05897,44902,0.6%,3.9%
2019-12-16,44,RCN,0.04183,34720,0.6%,-13.9%
2020-07-14,45,RCN,0.061,44795,0.6%,-4.7%
2020-07-15,47,RCN,0.053829999999999996,44842,0.6%,-12.6%
2020-01-13,24,RCN,0.044430000000000004,35542,0.6%,-0.6%
2019-12-27,23,RCN,0.04406,35043,0.6%,0.4%
2020-03-12,46,RCN,0.02928,37686,0.6%,-57.5%
2018-10-07,13,RCN,0.02876,22586,0.6%,0.6%
2018-09-10,27,RCN,0.02097,21942,0.6%,-3.2%
2018-09-11,18,RCN,0.01994,21960,0.6%,-13.1%
2018-08-31,17,RCN,0.0218,21787,0.6%,14.7%
2019-04-18,25,RCN,0.0319,26897,0.6%,-6.0%
2019-12-12,29,RCN,0.04398,34604,0.6%,-6.1%
2020-08-11,48,RCN,0.05706,45814,0.6%,3.0%
2020-01-01,27,RCN,0.04686,35184,0.6%,3.8%
2018-08-09,13,RCN,0.026719999999999997,21359,0.6%,-26.4%
2019-04-14,25,RCN,0.03318,26811,0.6%,-7.2%
2019-12-29,27,RCN,0.04665,35092,0.6%,-3.3%
2020-07-18,29,RCN,0.058089999999999996,44931,0.6%,-3.5%
2018-11-05,12,RCN,0.03215,23188,0.6%,1.2%
2020-08-12,42,RCN,0.0642,45856,0.6%,12.5%
2018-07-20,17,RCN,0.044000000000000004,20942,0.6%,7.3%
2019-05-30,26,RCN,0.03013,27816,0.6%,-4.2%
2019-12-28,22,RCN,0.0439,35065,0.6%,-2.6%
2020-07-25,67,RCN,0.061560000000000004,45187,0.6%,6.0%
2018-09-28,13,RCN,0.028110000000000003,22430,0.6%,-19.7%
2019-04-16,16,RCN,0.0332,26847,0.6%,8.8%
2019-04-09,13,RCN,0.03052,26695,0.6%,1.5%
2019-04-25,14,RCN,0.023969999999999998,27050,0.6%,-24.9%
2020-01-02,35,RCN,0.04523,35219,0.6%,1.6%
2019-05-05,6,RCN,0.02765,27259,0.6%,14.9%
2018-09-12,15,RCN,0.017509999999999998,21975,0.6%,-10.3%
2018-07-08,16,RCN,0.05296,20738,0.6%,15.1%
2019-05-08,6,RCN,0.02364,27299,0.6%,-4.8%
2019-12-18,25,RCN,0.04225,34771,0.6%,-5.3%
2018-07-09,20,RCN,0.051289999999999995,20758,0.6%,-3.5%
2020-03-01,26,RCN,0.058039999999999994,37347,0.6%,-23.7%
2018-10-09,17,RCN,0.03,22612,0.6%,6.3%
2020-08-22,34,RCN,0.06535,46329,0.6%,-9.1%
2020-03-10,31,RCN,0.05732,37617,0.6%,-11.2%
2018-07-07,14,RCN,0.051160000000000004,20722,0.6%,12.0%
2018-09-13,13,RCN,0.02071,21988,0.6%,6.6%
2018-07-19,27,RCN,0.052779999999999994,20925,0.6%,30.0%
2019-12-17,26,RCN,0.03416,34746,0.6%,-22.3%
2019-05-29,21,RCN,0.03265,27790,0.6%,3.9%
2019-12-13,25,RCN,0.04453,34629,0.6%,-11.1%
2020-08-26,33,RCN,0.0691,46485,0.6%,8.1%
2020-08-27,28,RCN,0.06572,46513,0.6%,-3.7%
2020-06-12,32,RCN,0.07742,43834,0.6%,2.7%
2020-07-13,28,RCN,0.056389999999999996,44750,0.6%,-10.6%
2019-04-13,30,RCN,0.0332,26786,0.6%,14.5%
2019-04-15,20,RCN,0.02974,26831,0.6%,-4.8%
2020-03-11,23,RCN,0.06287999999999999,37640,0.6%,-3.4%
2018-09-01,11,RCN,0.022090000000000002,21798,0.6%,3.7%
2019-12-31,31,RCN,0.04508,35157,0.6%,-5.8%
2020-07-12,47,RCN,0.060360000000000004,44722,0.6%,-3.0%
2020-03-07,25,RCN,0.06594,37529,0.6%,11.2%
2019-12-14,25,RCN,0.041530000000000004,34654,0.6%,-14.7%
2020-03-08,26,RCN,0.05781,37555,0.6%,-0.4%
2018-10-08,9,RCN,0.02876,22595,0.6%,3.5%
2018-07-13,15,RCN,0.040999999999999995,20823,0.6%,-16.3%
2018-08-10,18,RCN,0.02521,21377,0.6%,-23.8%
2019-06-04,20,RCN,0.0287,27923,0.6%,-15.8%
2020-01-10,26,RCN,0.04425,35452,0.6%,-5.8%
2020-01-11,27,RCN,0.04405,35479,0.6%,-4.8%
2019-12-30,34,RCN,0.04476,35126,0.6%,-10.5%
2020-03-06,35,RCN,0.06992000000000001,37504,0.6%,14.0%
2019-12-19,24,RCN,0.0444,34795,0.6%,1.0%
2020-07-20,38,RCN,0.05774,44997,0.6%,2.4%
2020-06-21,29,RCN,0.07182999999999999,44118,0.6%,-4.2%
2018-08-26,18,RCN,0.022000000000000002,21695,0.6%,2.9%
2019-03-20,13,RCN,0.024380000000000002,26111,0.6%,-5.5%
2019-05-28,31,RCN,0.034069999999999996,27769,0.6%,5.9%
2018-10-25,15,RCN,0.0299,22856,0.5%,5.7%
2018-08-11,18,RCN,0.0298,21395,0.5%,-14.9%
2020-08-25,74,RCN,0.0724,46452,0.5%,4.5%
2018-08-30,17,RCN,0.02017,21770,0.5%,8.7%
2018-10-05,28,RCN,0.030410000000000003,22553,0.5%,8.2%
2020-08-02,33,RCN,0.05304,45490,0.5%,-11.1%
2018-08-24,11,RCN,0.019,21662,0.5%,-16.4%
2020-08-09,43,RCN,0.0569,45739,0.5%,7.3%
2020-08-10,27,RCN,0.060320000000000006,45766,0.5%,14.2%
2018-07-11,20,RCN,0.0423,20793,0.5%,-25.5%
2019-04-26,17,RCN,0.0241,27067,0.5%,-27.1%
2018-07-12,15,RCN,0.0406,20808,0.5%,-18.8%
2020-08-28,34,RCN,0.06829,46547,0.5%,2.2%
2018-08-13,26,RCN,0.01917,21432,0.5%,-40.3%
2020-03-03,41,RCN,0.06458,37406,0.5%,-4.1%
2018-10-10,14,RCN,0.03115,22626,0.5%,13.7%
2019-12-15,22,RCN,0.04401,34676,0.5%,-11.4%
2019-03-22,20,RCN,0.023190000000000002,26151,0.5%,10.4%
2018-08-25,15,RCN,0.0213,21677,0.5%,9.7%
2018-08-29,24,RCN,0.02045,21753,0.5%,11.3%
2020-08-03,27,RCN,0.052820000000000006,45517,0.5%,3.8%
2018-09-15,19,RCN,0.02298,22019,0.5%,24.8%
2020-06-20,24,RCN,0.07178,44089,0.5%,-7.4%
2019-06-14,24,RCN,0.0588,28123,0.5%,87.3%
2020-08-23,31,RCN,0.06543,46360,0.5%,-12.3%
2019-03-21,20,RCN,0.022930000000000002,26131,0.5%,-0.1%
2019-04-11,28,RCN,0.03393,26743,0.5%,-8.3%
2020-07-19,28,RCN,0.06,44959,0.5%,-0.6%
2019-03-26,20,RCN,0.022330000000000003,26236,0.5%,-10.9%
2019-08-21,19,RCN,0.01481,29473,0.5%,1.9%
2020-08-07,37,RCN,0.05508,45671,0.5%,2.1%
2020-08-31,26,RCN,0.06692000000000001,46623,0.5%,-0.4%
2018-11-15,51,RCN,0.02281,23418,0.5%,-40.6%
2018-08-27,17,RCN,0.02101,21712,0.5%,5.0%
2018-07-10,15,RCN,0.044539999999999996,20773,0.5%,-21.8%
2020-06-19,40,RCN,0.07409,44065,0.5%,-4.3%
2020-08-06,39,RCN,0.05521,45634,0.5%,-1.4%
2019-03-23,20,RCN,0.02306,26171,0.5%,-5.4%
2020-08-08,25,RCN,0.055999999999999994,45696,0.5%,2.6%
2019-03-24,26,RCN,0.0213,26197,0.5%,-12.9%
2019-05-27,32,RCN,0.03776,27738,0.5%,26.8%
2019-08-22,23,RCN,0.01485,29496,0.5%,4.4%
2020-08-05,43,RCN,0.05708,45595,0.5%,5.7%
2020-08-29,25,RCN,0.06682,46572,0.5%,2.2%
2018-09-29,12,RCN,0.026080000000000002,22442,0.5%,-13.8%
2019-05-24,21,RCN,0.0315,27679,0.5%,3.2%
2018-09-14,12,RCN,0.01902,22000,0.5%,-8.2%
2020-03-05,38,RCN,0.06884,37469,0.5%,8.4%
2019-07-11,48,RCN,0.022340000000000002,28976,0.5%,-8.4%
2019-05-14,19,RCN,0.03003,27435,0.5%,27.2%
2018-10-11,16,RCN,0.02456,22642,0.5%,-6.6%
2018-10-24,30,RCN,0.031180000000000003,22841,0.5%,4.5%
2018-09-30,14,RCN,0.028589999999999997,22456,0.5%,-1.4%
2020-06-22,20,RCN,0.07259,44138,0.5%,3.7%
2020-03-02,18,RCN,0.06341000000000001,37365,0.5%,-12.1%
2019-06-12,24,RCN,0.03259,28078,0.5%,10.3%
2019-07-13,9,RCN,0.02244,28996,0.5%,-13.7%
2020-06-13,21,RCN,0.0775,43855,0.5%,0.9%
2019-04-10,20,RCN,0.03138,26715,0.5%,4.1%
2019-06-13,21,RCN,0.03115,28099,0.5%,19.9%
2018-07-17,27,RCN,0.0471,20880,0.5%,5.7%
2019-06-05,10,RCN,0.029539999999999997,27933,0.5%,-9.5%
2020-08-04,35,RCN,0.055389999999999995,45552,0.5%,3.3%
2019-03-25,19,RCN,0.0259,26216,0.5%,3.9%
2019-05-13,23,RCN,0.02775,27416,0.5%,8.2%
2018-08-12,11,RCN,0.023,21406,0.5%,-37.6%
2018-09-02,8,RCN,0.0217,21806,0.5%,-1.4%
2018-07-14,5,RCN,0.041010000000000005,20828,0.5%,-19.8%
2020-07-21,27,RCN,0.05532,45024,0.5%,-9.3%
2020-08-30,25,RCN,0.06311,46597,0.5%,-3.5%
2020-03-04,25,RCN,0.06509,37431,0.5%,4.4%
2018-10-01,14,RCN,0.0278,22470,0.5%,3.9%
2019-07-12,11,RCN,0.02351,28987,0.5%,-10.8%
2020-06-18,46,RCN,0.07409,44025,0.5%,-7.5%
2019-05-23,23,RCN,0.031439999999999996,27658,0.5%,-3.3%
2019-08-20,25,RCN,0.01496,29454,0.5%,-8.7%
2018-11-13,10,RCN,0.031830000000000004,23356,0.5%,-9.0%
2020-06-23,18,RCN,0.0718,44156,0.5%,-4.1%
2018-07-18,18,RCN,0.050210000000000005,20898,0.5%,18.7%
2019-04-27,22,RCN,0.02458,27089,0.5%,-24.0%
2020-07-11,33,RCN,0.0602,44675,0.5%,-8.8%
2019-04-12,13,RCN,0.02965,26756,0.5%,-5.4%
2018-11-16,6,RCN,0.0229,23424,0.5%,-39.2%
2018-07-15,14,RCN,0.04235,20842,0.5%,-20.0%
2019-08-24,29,RCN,0.01718,29533,0.5%,18.1%
2020-07-09,31,RCN,0.0605,44614,0.5%,0.0%
2018-09-09,13,RCN,0.01999,21915,0.5%,-7.9%
2020-07-10,28,RCN,0.05677000000000001,44642,0.5%,-6.9%
2019-06-06,22,RCN,0.02597,27955,0.5%,-13.8%
2020-07-08,47,RCN,0.0616,44583,0.5%,3.0%
2020-06-17,46,RCN,0.07511,43979,0.5%,-5.2%
2019-07-14,7,RCN,0.01991,29003,0.5%,-23.6%
2020-06-24,40,RCN,0.067,44196,0.5%,-10.8%
2019-05-12,23,RCN,0.0276,27393,0.5%,-0.2%
2018-08-28,17,RCN,0.02304,21729,0.5%,23.5%
2020-06-15,34,RCN,0.07,43910,0.5%,-7.9%
2018-12-08,20,RCN,0.01176,24078,0.5%,-32.5%
2019-09-12,31,RCN,0.012830000000000001,29854,0.5%,-7.0%
2019-04-28,16,RCN,0.024069999999999998,27105,0.5%,-22.3%
2020-06-14,21,RCN,0.075,43876,0.5%,0.0%
2020-07-24,42,RCN,0.067,45120,0.5%,13.6%
2018-09-04,18,RCN,0.022940000000000002,21834,0.5%,-0.4%
2018-10-04,21,RCN,0.0263,22525,0.5%,-7.0%
2019-07-15,5,RCN,0.0185,29008,0.5%,-24.2%
2019-06-08,19,RCN,0.03048,27993,0.5%,-9.1%
2018-12-05,10,RCN,0.01516,24032,0.5%,-12.5%
2019-05-25,9,RCN,0.02937,27688,0.5%,3.2%
2018-09-03,10,RCN,0.02166,21816,0.5%,3.1%
2018-09-08,16,RCN,0.01841,21902,0.5%,-16.7%
2020-08-24,18,RCN,0.06717999999999999,46378,0.5%,-10.5%
2018-10-23,16,RCN,0.03094,22811,0.5%,9.7%
2019-04-29,12,RCN,0.0235,27117,0.5%,-24.0%
