,Count,Token,Price,7days_cum_sum,7days_acc_rate,price_change
2018-11-05,8,ETK,0.002187,894,5.7%,-6.4%
2018-09-21,3,ETK,0.0005424,700,5.4%,-63.3%
2018-09-17,4,ETK,0.002317,682,5.4%,-10.6%
2018-10-03,6,ETK,0.001775,753,5.2%,-29.6%
2018-11-06,9,ETK,0.002196,903,5.0%,-8.3%
2018-10-04,1,ETK,0.001759,754,4.9%,-30.8%
2018-09-22,5,ETK,0.002942,705,4.8%,20.9%
2018-10-17,8,ETK,0.001972,805,4.7%,-6.4%
2018-10-22,7,ETK,0.0018800000000000002,828,4.7%,-8.3%
2018-11-03,4,ETK,0.001995,882,4.6%,-0.5%
2018-11-07,3,ETK,0.002089,906,4.5%,-8.5%
2018-10-02,5,ETK,0.00248,747,4.5%,16.9%
2018-10-16,6,ETK,0.001945,797,4.5%,-2.3%
2018-10-18,2,ETK,0.002012,807,4.4%,-1.8%
2018-10-23,4,ETK,0.002006,832,4.4%,3.1%
2018-10-01,6,ETK,0.002506,742,4.4%,0.2%
2018-09-28,11,ETK,0.0017530000000000002,730,4.3%,223.2%
2018-09-23,2,ETK,0.002367,707,4.3%,-6.7%
2018-09-24,4,ETK,0.002502,711,4.3%,8.0%
2018-11-08,2,ETK,0.001934,908,4.2%,-2.7%
2018-10-24,7,ETK,0.002008,839,4.2%,1.8%
2018-10-25,2,ETK,0.002133,841,4.2%,6.0%
2018-10-21,3,ETK,0.001627,821,4.2%,-19.0%
2018-10-19,4,ETK,0.0017469999999999999,811,4.1%,9.7%
2018-09-30,4,ETK,0.002451,736,4.1%,3.5%
2018-10-15,3,ETK,0.00205,791,4.1%,-9.1%
2018-09-25,4,ETK,0.0021219999999999998,715,4.1%,-16.4%
2018-10-14,9,ETK,0.002009,788,4.0%,-15.4%
2018-11-09,4,ETK,0.001913,912,3.9%,-23.3%
2018-09-29,2,ETK,0.002443,732,3.8%,-17.0%
2018-11-17,11,ETK,0.00296,947,3.7%,59.6%
2018-11-01,4,ETK,0.001987,871,3.6%,-6.8%
2018-11-10,1,ETK,0.001855,913,3.5%,-7.0%
2018-10-30,14,ETK,0.0023940000000000003,860,3.4%,19.3%
2018-10-31,7,ETK,0.002283,867,3.3%,13.7%
2018-09-26,1,ETK,0.00252,716,3.2%,1.0%
2018-09-27,3,ETK,0.002541,719,3.2%,2.9%
