,Count,Token,Price,7days_cum_sum,7days_acc_rate,price_change
2020-05-01,3,DOCK,0.005376,12344,0.1%,18.9%
2020-05-03,3,DOCK,0.005207,12350,0.1%,10.6%
2020-05-06,2,DOCK,0.004822,12358,0.1%,-7.3%
2020-05-08,2,DOCK,0.0050219999999999996,12362,0.1%,-6.6%
2020-05-09,3,DOCK,0.0051600000000000005,12365,0.1%,-2.9%
2020-05-10,3,DOCK,0.00463,12368,0.1%,-11.1%
2020-05-11,3,DOCK,0.004829,12371,0.1%,-5.5%
2019-07-30,2,DOCK,0.008851999999999999,11189,0.1%,-2.6%
2019-07-31,2,DOCK,0.008783,11191,0.1%,-4.6%
2020-01-17,1,DOCK,0.007397,12023,0.1%,2.0%
2020-01-26,1,DOCK,0.0073030000000000005,12049,0.1%,-0.7%
2020-01-27,5,DOCK,0.00716,12054,0.1%,-0.5%
2020-05-02,3,DOCK,0.005315,12347,0.1%,14.5%
2020-06-27,1,DOCK,0.006613,12538,0.1%,-11.9%
2019-11-24,1,DOCK,0.007469,11855,0.1%,-27.9%
2019-12-02,2,DOCK,0.008767,11876,0.1%,5.9%
2019-12-19,2,DOCK,0.0074930000000000005,11937,0.1%,-8.8%
2019-08-03,5,DOCK,0.008312,11198,0.1%,-4.7%
2020-01-12,1,DOCK,0.007273000000000001,12008,0.1%,0.1%
2020-03-04,1,DOCK,0.007417,12235,0.1%,10.0%
2020-04-30,1,DOCK,0.00512,12341,0.1%,15.7%
2020-05-12,1,DOCK,0.004818,12372,0.1%,-4.7%
2020-06-28,2,DOCK,0.006743000000000001,12540,0.1%,-10.3%
2019-12-03,5,DOCK,0.009323,11881,0.1%,9.9%
2019-12-20,5,DOCK,0.007581999999999999,11942,0.1%,-14.2%
2019-07-20,2,DOCK,0.009578,11158,0.1%,-15.4%
2019-12-31,2,DOCK,0.007903,11973,0.1%,7.9%
2019-08-18,3,DOCK,0.005647999999999999,11242,0.1%,-5.1%
2019-08-20,2,DOCK,0.0054009999999999996,11246,0.1%,-10.8%
2020-01-28,2,DOCK,0.006917,12056,0.1%,-6.5%
2020-01-29,2,DOCK,0.006642,12058,0.1%,-8.8%
2020-03-19,2,DOCK,0.003933,12270,0.1%,25.1%
2020-06-29,2,DOCK,0.006763,12542,0.1%,-9.5%
2020-07-05,5,DOCK,0.008140999999999999,12555,0.1%,20.7%
2019-08-19,2,DOCK,0.005549,11244,0.1%,-8.5%
2020-03-17,2,DOCK,0.0031609999999999997,12266,0.1%,-52.0%
2020-04-02,4,DOCK,0.004437,12295,0.1%,8.9%
2020-04-03,1,DOCK,0.0044399999999999995,12296,0.1%,9.8%
2020-04-04,1,DOCK,0.004543999999999999,12297,0.1%,15.1%
2020-04-25,4,DOCK,0.00464,12330,0.1%,-2.4%
2020-01-01,1,DOCK,0.007732999999999999,11974,0.1%,7.8%
2020-01-02,3,DOCK,0.007114,11977,0.1%,1.1%
2020-01-30,2,DOCK,0.006816,12060,0.1%,-3.5%
2019-08-21,2,DOCK,0.005483,11248,0.1%,3.5%
2019-08-22,3,DOCK,0.005722,11251,0.1%,6.0%
2020-03-13,4,DOCK,0.00365,12259,0.1%,-52.5%
2020-03-24,2,DOCK,0.003922,12279,0.1%,24.1%
2020-04-05,1,DOCK,0.0044659999999999995,12298,0.1%,19.7%
2020-04-06,1,DOCK,0.0047420000000000006,12299,0.1%,21.1%
2020-04-26,2,DOCK,0.004707,12332,0.1%,3.0%
2020-04-27,1,DOCK,0.0046619999999999995,12333,0.1%,9.1%
2020-01-04,4,DOCK,0.007267,11981,0.1%,-0.2%
2020-03-12,3,DOCK,0.003143,12255,0.1%,-59.4%
2020-03-21,4,DOCK,0.003946,12274,0.1%,11.3%
2020-03-22,2,DOCK,0.003518,12276,0.1%,-1.3%
2020-03-31,5,DOCK,0.004068,12291,0.1%,3.7%
2020-07-04,4,DOCK,0.008575,12550,0.1%,29.7%
2020-03-26,2,DOCK,0.004072999999999999,12281,0.1%,3.6%
2020-04-10,3,DOCK,0.004461,12307,0.1%,0.5%
2020-04-11,1,DOCK,0.004381,12308,0.1%,-3.6%
2020-04-13,2,DOCK,0.004377000000000001,12310,0.1%,-7.7%
2020-04-15,3,DOCK,0.004109000000000001,12314,0.1%,-17.4%
2020-04-24,1,DOCK,0.004520000000000001,12326,0.1%,2.9%
2020-04-07,2,DOCK,0.004866,12301,0.1%,19.6%
2020-04-14,1,DOCK,0.0043549999999999995,12311,0.1%,-10.5%
2020-04-20,1,DOCK,0.004272,12320,0.1%,-2.4%
2020-03-28,1,DOCK,0.003947,12283,0.1%,0.0%
2020-03-29,2,DOCK,0.003732,12285,0.1%,6.1%
2020-03-30,1,DOCK,0.003915,12286,0.1%,-4.4%
2020-04-09,1,DOCK,0.004943,12304,0.1%,11.4%
2020-07-02,2,DOCK,0.007026,12544,0.1%,-3.9%
2020-07-03,2,DOCK,0.007128,12546,0.1%,0.1%
2020-04-17,1,DOCK,0.0043939999999999995,12315,0.1%,-1.5%
2020-04-18,1,DOCK,0.004753,12316,0.1%,8.5%
2020-04-22,1,DOCK,0.004439,12321,0.1%,8.0%
2019-01-13,2,DOCK,0.007853,8876,0.0%,inf%
2020-03-15,2,DOCK,0.003563,12264,0.0%,inf%
2020-03-14,3,DOCK,0.0035450000000000004,12262,0.0%,inf%
2020-01-31,8,DOCK,0.0069689999999999995,12068,0.0%,inf%
2020-01-10,4,DOCK,0.0072510000000000005,12006,0.0%,inf%
2019-12-04,6,DOCK,0.009451000000000001,11887,0.0%,inf%
2019-11-06,2,DOCK,0.01061,11800,0.0%,inf%
2019-11-03,3,DOCK,0.01093,11786,0.0%,inf%
2019-09-30,8,DOCK,0.01141,11522,0.0%,inf%
2020-03-23,1,DOCK,0.0040950000000000005,12277,0.0%,inf%
2018-05-09,126,DOCK,0.1939,126,0.0%,inf%
2020-03-18,2,DOCK,0.003218,12268,0.0%,inf%
2020-03-27,1,DOCK,0.004044,12282,0.0%,inf%
2018-05-11,77,DOCK,0.1463,327,0.0%,inf%
2019-08-24,4,DOCK,0.006168,11257,0.0%,inf%
2019-08-23,2,DOCK,0.005664,11253,0.0%,inf%
2019-08-01,1,DOCK,0.008402,11192,0.0%,inf%
2019-05-11,2,DOCK,0.011940000000000001,10640,0.0%,inf%
2019-05-07,8,DOCK,0.01227,10627,0.0%,inf%
2018-05-14,60,DOCK,0.1589,544,0.0%,inf%
2018-05-13,81,DOCK,0.1648,484,0.0%,inf%
2018-05-12,76,DOCK,0.1431,403,0.0%,inf%
2018-05-10,124,DOCK,0.1823,250,0.0%,inf%
2020-04-08,2,DOCK,0.0049770000000000005,12303,0.0%,inf%
2020-06-12,3,DOCK,0.007093,12485,0.0%,inf%
2019-07-12,3,DOCK,0.01143,11138,0.0%,inf%
2020-07-08,4,DOCK,0.008695999999999999,12574,0.0%,inf%
2018-05-15,75,DOCK,0.1689,619,0.0%,inf%
2020-04-28,2,DOCK,0.004815,12335,0.0%,inf%
2020-07-07,6,DOCK,0.008181,12570,0.0%,inf%
2020-04-23,4,DOCK,0.004427,12325,0.0%,inf%
2020-04-19,3,DOCK,0.004572,12319,0.0%,inf%
2020-01-06,1,DOCK,0.007364,11993,0.0%,inf%
