,Count,Token,Price,7days_cum_sum,7days_acc_rate,price_change
2020-06-10,2,BLT,0.038380000000000004,8600,0.2%,39.8%
2020-06-18,1,BLT,0.029830000000000002,8621,0.2%,-0.7%
2020-06-30,2,BLT,0.028960000000000003,8644,0.2%,17.5%
2019-01-18,2,BLT,0.03889,7147,0.2%,21.4%
2019-01-19,1,BLT,0.03872,7148,0.2%,14.9%
2019-11-26,1,BLT,0.022869999999999998,8187,0.2%,4.5%
2019-11-27,2,BLT,0.024030000000000003,8189,0.2%,10.4%
2020-01-05,1,BLT,0.018330000000000003,8247,0.2%,-0.5%
2020-01-17,6,BLT,0.0201,8271,0.2%,6.2%
2019-03-02,2,BLT,0.02732,7254,0.2%,-13.0%
2020-02-20,2,BLT,0.02018,8350,0.2%,-14.3%
2020-03-07,4,BLT,0.02733,8399,0.2%,1.9%
2020-03-08,1,BLT,0.02474,8400,0.2%,-6.4%
2020-03-31,3,BLT,0.022609999999999998,8445,0.2%,-8.2%
2020-05-26,2,BLT,0.041389999999999996,8569,0.2%,-12.2%
2019-09-10,4,BLT,0.0369,8065,0.2%,7.2%
2020-06-11,4,BLT,0.03003,8604,0.2%,-33.8%
2020-06-28,3,BLT,0.02508,8640,0.2%,-15.1%
2019-11-08,1,BLT,0.022019999999999998,8158,0.2%,-47.2%
2019-11-09,1,BLT,0.02232,8159,0.2%,-43.9%
2019-11-10,1,BLT,0.0228,8160,0.2%,-33.2%
2020-01-01,3,BLT,0.0179,8240,0.2%,-0.2%
2019-01-30,3,BLT,0.03055,7176,0.2%,-13.2%
2020-01-30,1,BLT,0.024990000000000002,8295,0.2%,4.5%
2020-02-10,6,BLT,0.02415,8318,0.2%,16.0%
2019-02-18,5,BLT,0.03036,7227,0.2%,0.3%
2019-02-26,2,BLT,0.02768,7244,0.2%,-7.7%
2019-03-01,4,BLT,0.02713,7252,0.2%,-10.8%
2020-03-20,1,BLT,0.02259,8423,0.2%,6.1%
2020-03-21,3,BLT,0.02255,8426,0.2%,16.1%
2020-03-22,1,BLT,0.02121,8427,0.2%,5.6%
2020-05-14,2,BLT,0.0472,8533,0.2%,-5.6%
2019-08-02,2,BLT,0.0657,7989,0.2%,11.4%
2020-05-27,1,BLT,0.03157,8570,0.2%,-31.1%
2020-05-29,5,BLT,0.029689999999999998,8576,0.2%,-32.8%
2020-06-01,1,BLT,0.0289,8582,0.2%,-31.2%
2020-06-05,3,BLT,0.02559,8591,0.2%,-13.8%
2020-06-06,2,BLT,0.025730000000000003,8593,0.2%,-15.8%
2019-08-19,2,BLT,0.051770000000000004,8028,0.2%,-5.9%
2019-08-21,2,BLT,0.045489999999999996,8031,0.2%,-3.1%
2019-09-05,4,BLT,0.03589,8057,0.2%,-0.5%
2019-09-06,2,BLT,0.03474,8059,0.2%,4.7%
2019-05-07,1,BLT,0.06972,7574,0.2%,-14.8%
2019-12-08,4,BLT,0.022619999999999998,8206,0.2%,-4.2%
2019-01-29,4,BLT,0.02912,7173,0.2%,-17.7%
2019-02-17,2,BLT,0.027610000000000003,7222,0.2%,-10.6%
2020-03-27,2,BLT,0.02247,8437,0.2%,-0.5%
2020-04-01,1,BLT,0.023459999999999998,8446,0.2%,-0.2%
2019-02-27,3,BLT,0.02781,7247,0.2%,-6.5%
2020-05-07,2,BLT,0.05,8518,0.2%,1.4%
2019-08-01,4,BLT,0.06464,7987,0.2%,13.0%
2019-08-05,3,BLT,0.06872,7994,0.2%,29.3%
2019-08-20,1,BLT,0.04847,8029,0.2%,-8.5%
2020-07-08,7,BLT,0.04314,8664,0.2%,51.6%
2019-09-01,1,BLT,0.03321,8048,0.2%,-23.3%
2019-09-03,2,BLT,0.03443,8050,0.2%,-10.2%
2019-09-04,3,BLT,0.03588,8053,0.2%,1.7%
2019-09-07,1,BLT,0.0405,8060,0.2%,24.1%
2019-09-08,1,BLT,0.0395,8061,0.2%,18.9%
2019-09-11,1,BLT,0.0367,8066,0.2%,2.3%
2019-09-29,2,BLT,0.030969999999999998,8090,0.2%,-17.7%
2019-11-29,1,BLT,0.02471,8190,0.2%,26.5%
2019-12-11,2,BLT,0.01991,8210,0.2%,-11.5%
2019-12-31,2,BLT,0.01789,8237,0.2%,-1.1%
2020-01-06,1,BLT,0.01933,8248,0.2%,7.3%
2020-01-07,2,BLT,0.0195,8250,0.2%,9.0%
2020-01-15,3,BLT,0.01992,8265,0.2%,3.6%
2020-01-20,2,BLT,0.01951,8273,0.2%,5.1%
2020-02-05,2,BLT,0.02355,8307,0.2%,-6.8%
2020-02-06,1,BLT,0.0239,8308,0.2%,-4.4%
2020-03-06,6,BLT,0.02812,8395,0.2%,2.7%
2020-03-13,2,BLT,0.02129,8408,0.2%,-24.3%
2020-03-18,4,BLT,0.0197,8419,0.2%,-7.1%
2020-03-25,3,BLT,0.0235,8432,0.2%,19.3%
2020-03-26,3,BLT,0.023790000000000002,8435,0.2%,5.7%
2020-03-29,3,BLT,0.02071,8440,0.2%,-2.4%
2020-06-03,1,BLT,0.02745,8583,0.2%,-13.1%
2020-06-07,1,BLT,0.04359,8594,0.2%,46.4%
2020-06-08,1,BLT,0.04373,8595,0.2%,51.3%
2020-07-05,1,BLT,0.03106,8653,0.2%,23.8%
2019-08-03,1,BLT,0.06774,7990,0.2%,19.1%
2020-07-07,4,BLT,0.02675,8657,0.2%,-7.6%
2019-08-22,1,BLT,0.04335,8032,0.1%,-8.4%
2019-08-30,2,BLT,0.03317,8045,0.1%,-18.1%
2019-11-21,3,BLT,0.02053,8176,0.1%,-7.6%
2019-12-06,1,BLT,0.02358,8202,0.1%,-4.6%
2019-12-09,1,BLT,0.02095,8207,0.1%,-10.0%
2019-12-10,1,BLT,0.019969999999999998,8208,0.1%,-14.1%
2019-12-12,3,BLT,0.01987,8213,0.1%,-14.0%
2019-12-13,1,BLT,0.020040000000000002,8214,0.1%,-15.0%
2019-12-30,4,BLT,0.018009999999999998,8235,0.1%,-1.3%
2020-01-08,2,BLT,0.01923,8252,0.1%,7.4%
2020-01-12,3,BLT,0.01882,8259,0.1%,2.7%
2020-01-13,1,BLT,0.01856,8260,0.1%,-4.0%
2020-01-14,2,BLT,0.02011,8262,0.1%,3.1%
2020-01-21,1,BLT,0.019719999999999998,8274,0.1%,-1.9%
2020-01-22,3,BLT,0.0247,8277,0.1%,24.0%
2020-01-27,3,BLT,0.02536,8285,0.1%,30.0%
2020-02-04,2,BLT,0.02229,8305,0.1%,-14.9%
2020-02-08,2,BLT,0.02425,8311,0.1%,5.5%
2020-02-09,1,BLT,0.02489,8312,0.1%,15.9%
2020-03-14,3,BLT,0.019430000000000003,8411,0.1%,-28.9%
2020-03-15,1,BLT,0.02009,8412,0.1%,-18.8%
2020-03-16,3,BLT,0.01892,8415,0.1%,-22.4%
2020-04-02,1,BLT,0.02395,8447,0.1%,0.7%
2020-04-11,3,BLT,0.023969999999999998,8461,0.1%,-1.0%
2020-05-28,1,BLT,0.030180000000000002,8571,0.1%,-30.9%
2019-02-28,1,BLT,0.027719999999999998,7248,0.1%,-4.7%
2019-08-04,1,BLT,0.06884,7991,0.1%,24.3%
2019-08-23,1,BLT,0.0405,8033,0.1%,-14.8%
2019-08-29,3,BLT,0.03607,8043,0.1%,-16.8%
2019-09-25,5,BLT,0.03345,8086,0.1%,-8.3%
2019-09-26,1,BLT,0.033589999999999995,8087,0.1%,-6.4%
2019-10-14,3,BLT,0.04408,8108,0.1%,18.7%
2019-10-15,2,BLT,0.0416,8110,0.1%,18.4%
2019-10-16,1,BLT,0.04175,8111,0.1%,24.6%
2019-10-19,2,BLT,0.04043,8114,0.1%,9.0%
2019-11-22,1,BLT,0.019540000000000002,8177,0.1%,-12.9%
2019-12-15,1,BLT,0.01969,8217,0.1%,-13.0%
2020-02-07,1,BLT,0.024030000000000003,8309,0.1%,-2.2%
2020-05-08,1,BLT,0.04875,8519,0.1%,-3.3%
2020-06-24,4,BLT,0.0236,8631,0.1%,-21.5%
2020-06-25,1,BLT,0.023469999999999998,8632,0.1%,-21.3%
2019-09-15,4,BLT,0.039189999999999996,8071,0.1%,-0.8%
2019-10-01,1,BLT,0.031139999999999998,8091,0.1%,-8.0%
2019-10-18,1,BLT,0.04106,8112,0.1%,18.7%
2019-10-20,1,BLT,0.04322,8115,0.1%,-2.8%
2019-11-11,2,BLT,0.02199,8162,0.1%,-27.5%
2019-12-18,3,BLT,0.01926,8220,0.1%,-3.3%
2020-01-11,1,BLT,0.014119999999999999,8256,0.1%,-22.9%
2020-05-09,3,BLT,0.04742,8522,0.1%,147.9%
2019-08-25,2,BLT,0.04331,8035,0.1%,-8.8%
2019-08-28,3,BLT,0.035289999999999995,8040,0.1%,-22.4%
2019-09-18,3,BLT,0.036489999999999995,8075,0.1%,-0.6%
2019-09-24,2,BLT,0.03383,8081,0.1%,-8.9%
2019-10-02,4,BLT,0.03147,8095,0.1%,-5.9%
2019-10-13,2,BLT,0.044469999999999996,8105,0.1%,47.5%
2019-11-12,1,BLT,0.02248,8163,0.1%,-10.7%
2019-11-17,3,BLT,0.02248,8169,0.1%,-1.4%
2019-12-03,1,BLT,0.02326,8196,0.1%,1.7%
2019-12-29,2,BLT,0.01842,8231,0.1%,-1.6%
2020-04-17,1,BLT,0.02547,8467,0.1%,5.8%
2020-06-21,3,BLT,0.02955,8624,0.1%,-1.1%
2019-08-26,1,BLT,0.04353,8036,0.1%,-15.9%
2019-08-27,1,BLT,0.038360000000000005,8037,0.1%,-20.9%
2019-10-08,2,BLT,0.03514,8099,0.1%,12.8%
2019-10-21,1,BLT,0.03791,8116,0.1%,-14.0%
2019-10-26,4,BLT,0.03583,8122,0.1%,-11.4%
2019-10-28,2,BLT,0.03228,8124,0.1%,-14.9%
2019-11-15,2,BLT,0.02244,8166,0.1%,1.9%
2019-11-18,1,BLT,0.02342,8170,0.1%,6.5%
2019-11-19,1,BLT,0.02188,8171,0.1%,-2.7%
2019-12-04,1,BLT,0.02249,8197,0.1%,-6.4%
2020-01-09,1,BLT,0.018680000000000002,8253,0.1%,7.7%
2020-04-08,2,BLT,0.02505,8454,0.1%,6.8%
2020-04-09,1,BLT,0.02553,8455,0.1%,6.6%
2020-05-11,2,BLT,0.042589999999999996,8524,0.1%,-4.1%
2019-09-14,1,BLT,0.03815,8067,0.1%,-5.8%
2019-09-17,1,BLT,0.03712,8072,0.1%,0.6%
2019-11-14,1,BLT,0.02221,8164,0.1%,-4.7%
2020-03-04,2,BLT,0.02694,8388,0.1%,-9.6%
2020-04-07,3,BLT,0.02449,8452,0.1%,8.3%
2020-04-18,1,BLT,0.0263,8468,0.1%,9.7%
2019-09-22,1,BLT,0.03764,8077,0.1%,-4.0%
2019-10-06,1,BLT,0.030139999999999997,8096,0.1%,-2.7%
2019-10-25,1,BLT,0.0346,8118,0.1%,-15.7%
2019-12-01,2,BLT,0.0236,8192,0.1%,13.5%
2020-03-03,2,BLT,0.026910000000000003,8386,0.1%,32.5%
2020-04-19,1,BLT,0.02582,8469,0.1%,7.3%
2019-10-09,1,BLT,0.033510000000000005,8100,0.1%,6.5%
2019-12-22,2,BLT,0.01872,8222,0.1%,-4.9%
2019-12-25,1,BLT,0.01793,8225,0.1%,-6.9%
2019-08-18,1,BLT,0.0475,8026,0.0%,inf%
2019-07-31,1,BLT,0.06326,7983,0.0%,inf%
2020-01-23,3,BLT,0.02392,8280,0.0%,inf%
2019-09-23,2,BLT,0.03839,8079,0.0%,inf%
2020-01-25,1,BLT,0.023790000000000002,8281,0.0%,inf%
2020-01-31,3,BLT,0.024569999999999998,8298,0.0%,inf%
2019-05-09,5,BLT,0.06067,7585,0.0%,inf%
2019-04-26,2,BLT,0.08197,7545,0.0%,inf%
2019-03-30,6,BLT,0.055389999999999995,7411,0.0%,inf%
2019-03-26,12,BLT,0.0421,7387,0.0%,inf%
2020-02-21,7,BLT,0.02134,8357,0.0%,inf%
2020-01-26,1,BLT,0.02452,8282,0.0%,inf%
2019-09-27,1,BLT,0.03363,8088,0.0%,inf%
2019-10-07,1,BLT,0.03713,8097,0.0%,inf%
2019-10-10,1,BLT,0.03568,8101,0.0%,inf%
2019-12-28,2,BLT,0.01822,8229,0.0%,inf%
2019-12-24,1,BLT,0.018080000000000002,8224,0.0%,inf%
2019-12-23,1,BLT,0.01824,8223,0.0%,inf%
2019-12-14,2,BLT,0.019540000000000002,8216,0.0%,inf%
2019-12-05,4,BLT,0.02311,8201,0.0%,inf%
2019-12-02,3,BLT,0.023280000000000002,8195,0.0%,inf%
2019-11-23,4,BLT,0.01952,8181,0.0%,inf%
2019-11-20,2,BLT,0.021769999999999998,8173,0.0%,inf%
2019-11-03,1,BLT,0.03412,8145,0.0%,inf%
2019-10-30,4,BLT,0.0276,8130,0.0%,inf%
2019-10-29,2,BLT,0.02839,8126,0.0%,inf%
2019-08-16,2,BLT,0.04755,8022,0.0%,inf%
2019-08-31,2,BLT,0.03263,8047,0.0%,inf%
2019-10-12,1,BLT,0.03709,8103,0.0%,inf%
2019-09-19,1,BLT,0.03588,8076,0.0%,inf%
2020-06-29,2,BLT,0.025259999999999998,8642,0.0%,inf%
2018-01-05,60,BLT,2.592,390,0.0%,inf%
2018-01-04,89,BLT,1.3419999999999999,330,0.0%,inf%
2018-03-03,144,BLT,0.6931,2720,0.0%,inf%
2018-03-26,101,BLT,0.423,4256,0.0%,inf%
2018-03-02,106,BLT,0.5733,2576,0.0%,inf%
2018-03-01,89,BLT,0.4723,2470,0.0%,inf%
2018-03-05,149,BLT,0.8919,2945,0.0%,inf%
2018-04-08,9,BLT,0.2805,4653,0.0%,inf%
2018-03-06,219,BLT,0.8157,3164,0.0%,inf%
2018-03-07,37,BLT,0.6159,3201,0.0%,inf%
2018-03-27,11,BLT,0.2783,4267,0.0%,inf%
2020-07-13,3,BLT,0.048310000000000006,8694,0.0%,inf%
2020-07-11,9,BLT,0.03713,8688,0.0%,inf%
2018-03-22,17,BLT,0.4044,4104,0.0%,inf%
2020-07-24,4,BLT,0.06246,8745,0.0%,inf%
2018-01-09,60,BLT,1.9469999999999998,718,0.0%,inf%
2018-01-08,80,BLT,1.7280000000000002,658,0.0%,inf%
2018-01-07,93,BLT,1.956,578,0.0%,inf%
2018-01-06,95,BLT,1.912,485,0.0%,inf%
2018-03-17,453,BLT,0.3591,4075,0.0%,inf%
2020-06-27,3,BLT,0.02387,8637,0.0%,inf%
2019-12-27,1,BLT,0.01806,8227,0.0%,inf%
2018-04-09,4,BLT,0.397,4657,0.0%,inf%
2019-10-24,1,BLT,0.036180000000000004,8117,0.0%,inf%
2018-03-04,76,BLT,0.8034,2796,0.0%,inf%
2020-01-10,2,BLT,0.01892,8255,0.0%,inf%
2020-03-09,3,BLT,0.024390000000000002,8403,0.0%,inf%
2018-09-06,3,BLT,0.09102,6588,0.0%,inf%
2020-03-19,3,BLT,0.02251,8422,0.0%,inf%
2020-03-24,2,BLT,0.024630000000000003,8429,0.0%,inf%
2020-03-30,2,BLT,0.02254,8442,0.0%,inf%
2018-07-20,10,BLT,0.2371,6344,0.0%,inf%
2020-04-04,2,BLT,0.0242,8449,0.0%,inf%
2020-04-10,3,BLT,0.024069999999999998,8458,0.0%,inf%
2020-04-12,2,BLT,0.024059999999999998,8463,0.0%,inf%
2020-04-13,3,BLT,0.009396999999999999,8466,0.0%,inf%
2019-02-02,2,BLT,0.031330000000000004,7186,0.0%,inf%
2018-01-03,241,BLT,1.3659999999999999,241,0.0%,inf%
2019-10-11,1,BLT,0.0346,8102,0.0%,inf%
2018-09-29,1,BLT,0.0827,6680,0.0%,inf%
2020-03-05,1,BLT,0.027860000000000003,8389,0.0%,inf%
2020-05-17,1,BLT,0.046610000000000006,8546,0.0%,inf%
2019-02-21,3,BLT,0.029089999999999998,7238,0.0%,inf%
2018-11-05,4,BLT,0.2035,6867,0.0%,inf%
2020-06-26,2,BLT,0.02427,8634,0.0%,inf%
2019-01-27,1,BLT,0.03258,7168,0.0%,inf%
2018-06-09,7,BLT,0.387,6124,0.0%,inf%
2018-06-08,3,BLT,0.3923,6117,0.0%,inf%
2020-04-27,4,BLT,0.044860000000000004,8496,0.0%,inf%
2019-12-26,1,BLT,0.01795,8226,0.0%,inf%
2020-05-12,6,BLT,0.04278,8530,0.0%,inf%
2020-05-13,1,BLT,0.045,8531,0.0%,inf%
2018-06-10,11,BLT,0.3238,6135,0.0%,inf%
2019-02-19,4,BLT,0.02998,7231,0.0%,inf%
2020-06-09,3,BLT,0.04372,8598,0.0%,inf%
2020-05-30,2,BLT,0.03055,8578,0.0%,inf%
2018-04-22,11,BLT,0.6083,4951,0.0%,inf%
2020-04-22,5,BLT,0.0411,8480,0.0%,inf%
2019-01-15,5,BLT,0.0319,7141,0.0%,inf%
2020-04-23,3,BLT,0.04314,8483,0.0%,inf%
2020-04-21,6,BLT,0.03311,8475,0.0%,inf%
2018-04-10,25,BLT,0.254,4682,0.0%,inf%
2020-06-23,3,BLT,0.024640000000000002,8627,0.0%,inf%
2018-04-12,25,BLT,0.3019,4745,0.0%,inf%
2018-04-14,25,BLT,0.3168,4844,0.0%,inf%
2019-01-21,5,BLT,0.03586,7153,0.0%,inf%
