,Count,Token,Price,7days_cum_sum,7days_acc_rate,price_change
2019-09-10,29,AID,0.008581,18988,0.4%,-20.0%
2019-08-18,7,AID,0.0119,18785,0.4%,6.0%
2018-09-15,1,AID,0.057999999999999996,1611,0.4%,9.4%
2019-08-20,14,AID,0.01045,18809,0.4%,-7.2%
2018-09-16,2,AID,0.052000000000000005,1613,0.4%,2.8%
2018-09-17,1,AID,0.051,1614,0.4%,28.5%
2018-09-24,1,AID,0.052110000000000004,1620,0.4%,2.2%
2019-04-30,9,AID,0.04869,17563,0.4%,-2.7%
2019-03-29,9,AID,0.05633,17218,0.4%,10.5%
2018-10-10,1,AID,0.0522,1648,0.4%,0.1%
2018-10-11,1,AID,0.0521,1649,0.4%,-7.0%
2019-08-19,10,AID,0.0119,18795,0.4%,10.0%
2019-04-08,5,AID,0.052489999999999995,17297,0.4%,-4.6%
2019-05-23,8,AID,0.050789999999999995,17868,0.4%,-17.7%
2019-04-11,16,AID,0.061,17330,0.4%,18.3%
2019-06-06,11,AID,0.05184,17973,0.4%,4.1%
2019-03-20,6,AID,0.05099,17134,0.4%,20.2%
2019-10-19,8,AID,0.0114,19416,0.4%,-31.8%
2019-06-18,9,AID,0.03402,18061,0.4%,-16.1%
2019-04-12,5,AID,0.05099,17335,0.4%,-1.1%
2019-04-14,10,AID,0.04856,17353,0.4%,-16.3%
2019-10-25,6,AID,0.01067,19476,0.4%,2.6%
2019-05-02,6,AID,0.052000000000000005,17575,0.3%,9.5%
2019-04-13,8,AID,0.0575,17343,0.3%,11.5%
2019-08-21,9,AID,0.01043,18818,0.3%,-3.2%
2019-08-24,10,AID,0.01001,18843,0.3%,-16.6%
2019-07-26,33,AID,0.0173,18322,0.3%,-12.2%
2019-04-04,8,AID,0.051570000000000005,17268,0.3%,-7.9%
2019-04-06,9,AID,0.051570000000000005,17283,0.3%,-8.6%
2019-10-13,8,AID,0.017,19355,0.3%,107.7%
2019-05-07,19,AID,0.05699,17623,0.3%,17.0%
2019-06-03,17,AID,0.0565,17954,0.3%,5.6%
2019-10-26,6,AID,0.01167,19482,0.3%,2.4%
2019-08-22,6,AID,0.011890000000000001,18824,0.3%,-0.9%
2019-08-25,5,AID,0.009911,18848,0.3%,-16.7%
2019-06-04,4,AID,0.04506,17958,0.3%,-9.9%
2019-06-17,11,AID,0.035289999999999995,18052,0.3%,-15.1%
2019-03-21,10,AID,0.05235,17144,0.3%,13.8%
2019-10-12,13,AID,0.01672,19347,0.3%,96.7%
2019-11-16,5,AID,0.014790000000000001,19656,0.3%,44.4%
2019-11-17,5,AID,0.01124,19661,0.3%,12.1%
2019-05-24,9,AID,0.06,17877,0.3%,-7.7%
2019-04-05,6,AID,0.051570000000000005,17274,0.3%,-8.5%
2019-08-28,15,AID,0.0095,18879,0.3%,-8.9%
2019-06-07,6,AID,0.04,17979,0.3%,-19.9%
2019-09-28,1,AID,0.008388,19227,0.3%,-23.7%
2019-11-05,10,AID,0.012,19566,0.3%,-7.8%
2019-11-07,11,AID,0.01108,19585,0.3%,3.5%
2019-10-14,8,AID,0.01875,19363,0.3%,113.9%
2019-04-03,8,AID,0.0549,17260,0.3%,-2.0%
2019-04-09,10,AID,0.05251,17307,0.3%,-21.6%
2019-11-15,13,AID,0.011000000000000001,19651,0.3%,6.0%
2019-08-23,9,AID,0.0102,18833,0.3%,-7.3%
2019-05-27,9,AID,0.0535,17893,0.3%,-10.8%
2019-08-26,6,AID,0.009603,18854,0.3%,-19.3%
2019-08-30,10,AID,0.00915,18892,0.3%,-10.3%
2019-11-04,9,AID,0.014469999999999998,19556,0.3%,34.6%
2019-04-10,7,AID,0.06091,17314,0.3%,10.9%
2019-06-05,4,AID,0.052000000000000005,17962,0.3%,-3.7%
2019-10-08,8,AID,0.008804000000000001,19309,0.3%,1.7%
2019-10-15,6,AID,0.01341,19369,0.3%,52.3%
2019-03-22,11,AID,0.05099,17155,0.3%,8.5%
2019-08-29,3,AID,0.009081,18882,0.3%,-23.6%
2019-09-30,8,AID,0.0086,19243,0.3%,-7.8%
2019-10-02,18,AID,0.008559,19267,0.3%,-5.3%
2018-10-12,1,AID,0.05524,1650,0.3%,-1.4%
2018-10-13,1,AID,0.052020000000000004,1651,0.3%,-6.6%
2019-09-29,8,AID,0.008307,19235,0.3%,-18.2%
2019-05-03,9,AID,0.04805,17584,0.3%,1.2%
2019-10-07,12,AID,0.008765,19301,0.3%,1.9%
2019-10-03,6,AID,0.008494,19273,0.3%,-1.7%
2019-04-02,17,AID,0.067,17252,0.3%,29.5%
2019-10-05,4,AID,0.008499,19284,0.3%,1.3%
2019-05-05,8,AID,0.05127999999999999,17596,0.3%,2.6%
2019-06-02,8,AID,0.05969,17937,0.3%,-8.2%
2019-06-08,3,AID,0.045860000000000005,17982,0.3%,-15.2%
2019-06-16,8,AID,0.03338,18041,0.3%,-15.6%
2019-11-03,12,AID,0.013000000000000001,19547,0.3%,8.9%
2019-08-27,10,AID,0.00952,18864,0.3%,-8.9%
2019-11-06,8,AID,0.01155,19574,0.3%,5.0%
2019-11-08,4,AID,0.01038,19589,0.3%,-5.6%
2019-11-09,3,AID,0.01024,19592,0.3%,-22.9%
2019-05-25,2,AID,0.05537,17879,0.3%,-7.7%
2019-05-28,6,AID,0.05001,17899,0.3%,-24.8%
2019-03-30,6,AID,0.0564,17224,0.3%,-18.3%
2019-05-04,4,AID,0.0476,17588,0.3%,-11.2%
2019-11-25,7,AID,0.008776,19724,0.3%,-14.8%
2019-11-26,4,AID,0.008389,19728,0.3%,-13.3%
2019-10-30,14,AID,0.011000000000000001,19517,0.3%,2.1%
2019-11-01,10,AID,0.011000000000000001,19532,0.3%,3.1%
2019-08-31,5,AID,0.0098,18897,0.3%,-2.1%
2019-11-11,15,AID,0.01,19612,0.3%,-30.9%
2019-10-10,8,AID,0.0089,19328,0.3%,4.8%
2019-11-20,13,AID,0.0105,19684,0.3%,-4.5%
2019-11-21,10,AID,0.01,19694,0.3%,-9.1%
2019-11-23,12,AID,0.008587000000000001,19712,0.3%,-41.9%
2019-05-06,8,AID,0.045,17604,0.3%,-10.0%
2019-11-24,5,AID,0.01,19717,0.3%,-11.0%
2019-06-09,6,AID,0.03957,17988,0.3%,-33.7%
2019-06-15,4,AID,0.03677,18033,0.3%,-19.8%
2019-10-27,8,AID,0.011940000000000001,19490,0.3%,-2.2%
2019-10-01,6,AID,0.00866,19249,0.3%,-0.6%
2019-09-01,4,AID,0.009484999999999999,18901,0.3%,-4.3%
2019-11-12,9,AID,0.01,19621,0.3%,-16.7%
2019-09-03,11,AID,0.01073,18917,0.3%,12.7%
2019-10-04,7,AID,0.008495,19280,0.3%,-34.0%
2019-10-06,5,AID,0.008183,19289,0.3%,-1.5%
2019-11-18,6,AID,0.0103,19667,0.3%,3.0%
2019-05-26,5,AID,0.065,17884,0.3%,8.3%
2019-09-09,7,AID,0.01031,18959,0.3%,5.2%
2019-10-11,6,AID,0.00952,19334,0.3%,12.1%
2019-06-01,8,AID,0.0541,17929,0.3%,-2.3%
2019-10-16,5,AID,0.01255,19374,0.3%,40.1%
2019-06-14,8,AID,0.0422,18029,0.3%,5.5%
2019-11-13,7,AID,0.011000000000000001,19628,0.3%,-4.8%
2019-09-02,5,AID,0.009798999999999999,18906,0.3%,2.0%
2019-10-09,11,AID,0.008956,19320,0.3%,4.6%
2019-11-02,3,AID,0.013280000000000002,19535,0.3%,13.8%
2019-11-14,10,AID,0.011000000000000001,19638,0.3%,-0.7%
2019-09-08,10,AID,0.0119,18952,0.3%,25.5%
2019-10-31,5,AID,0.010709999999999999,19522,0.3%,-0.7%
2019-06-13,18,AID,0.04,18021,0.3%,-22.8%
2019-10-28,5,AID,0.01075,19495,0.3%,-12.2%
2019-10-17,4,AID,0.013009999999999999,19378,0.3%,46.2%
2019-05-29,7,AID,0.054000000000000006,17906,0.3%,-10.0%
2019-10-29,8,AID,0.013019999999999999,19503,0.3%,8.8%
2019-11-10,5,AID,0.010029999999999999,19597,0.3%,-22.8%
2019-11-19,4,AID,0.00968,19671,0.3%,-3.2%
2019-04-01,9,AID,0.055,17235,0.3%,7.9%
2019-11-22,6,AID,0.00865,19700,0.2%,-21.4%
2019-11-27,5,AID,0.008776,19733,0.2%,-16.4%
2019-09-05,7,AID,0.01158,18929,0.2%,27.5%
2019-05-31,12,AID,0.04994,17921,0.2%,-16.8%
2019-09-07,6,AID,0.008595,18942,0.2%,-12.3%
2019-09-06,7,AID,0.01031,18936,0.2%,12.7%
2019-05-30,3,AID,0.049819999999999996,17909,0.2%,-1.9%
2019-06-12,6,AID,0.042089999999999995,18003,0.2%,-19.1%
2019-09-04,5,AID,0.009000000000000001,18922,0.2%,-5.3%
2019-03-31,2,AID,0.055999999999999994,17226,0.2%,-1.8%
2019-06-27,3,AID,0.025,18163,0.2%,-33.4%
2019-11-28,5,AID,0.008409999999999999,19738,0.2%,-15.9%
2019-07-25,13,AID,0.01821,18289,0.2%,-2.6%
2019-06-10,5,AID,0.04155,17993,0.2%,-26.5%
2019-06-11,4,AID,0.04054,17997,0.2%,-10.0%
2019-07-09,4,AID,0.025,18216,0.2%,12.9%
2019-07-05,3,AID,0.027000000000000003,18202,0.2%,19.5%
2019-07-08,7,AID,0.026930000000000003,18212,0.2%,21.6%
2019-07-03,20,AID,0.02235,18197,0.2%,-18.4%
2019-07-06,1,AID,0.025,18203,0.2%,-2.2%
2019-07-22,8,AID,0.0249,18271,0.2%,37.3%
2019-07-04,2,AID,0.02511,18199,0.2%,0.4%
2019-07-07,2,AID,0.025,18205,0.2%,0.0%
2019-06-28,1,AID,0.0226,18164,0.2%,-38.4%
2019-07-21,3,AID,0.0198,18263,0.2%,2.4%
2019-07-23,2,AID,0.0197,18273,0.2%,19.4%
2019-07-19,10,AID,0.0197,18259,0.2%,-22.3%
2019-07-24,3,AID,0.01662,18276,0.2%,-11.1%
2019-07-11,4,AID,0.02122,18226,0.1%,-15.5%
2019-07-12,3,AID,0.02536,18229,0.1%,-6.1%
2019-07-14,3,AID,0.01933,18232,0.1%,-22.7%
2019-06-30,4,AID,0.025,18170,0.1%,-34.9%
2019-07-16,8,AID,0.0165,18242,0.1%,-34.0%
2019-07-01,4,AID,0.02214,18174,0.1%,-34.9%
2019-07-10,6,AID,0.025,18222,0.1%,11.9%
2019-07-17,5,AID,0.0187,18247,0.1%,-25.2%
2019-11-30,1,AID,0.008198,19739,0.1%,-4.5%
2019-06-29,2,AID,0.02555,18166,0.1%,-22.3%
2019-07-18,2,AID,0.0187,18249,0.1%,-11.9%
2019-07-15,2,AID,0.01814,18234,0.1%,-32.6%
2019-07-02,3,AID,0.02214,18177,0.1%,-18.0%
2019-12-02,1,AID,0.01115,19740,0.1%,27.1%
2019-12-09,2,AID,0.0105,19756,0.1%,-5.8%
2020-02-16,3,AID,0.01429,19821,0.1%,19.2%
2019-12-07,1,AID,0.00774,19753,0.1%,-5.6%
2020-02-15,2,AID,0.01288,19818,0.1%,21.4%
2020-02-18,1,AID,0.01039,19822,0.1%,-16.9%
2020-03-26,3,AID,0.006944,19864,0.1%,130.6%
2019-12-11,1,AID,0.008,19757,0.1%,3.7%
2019-12-12,3,AID,0.007415000000000001,19760,0.1%,-9.8%
2020-02-19,2,AID,0.009891,19824,0.1%,-4.7%
2020-02-20,2,AID,0.011009999999999999,19826,0.1%,-15.0%
2020-03-25,1,AID,0.00671,19861,0.1%,122.8%
2020-04-01,5,AID,0.009000000000000001,19873,0.1%,34.1%
2020-04-07,3,AID,0.007520000000000001,19880,0.1%,-16.4%
2019-12-04,4,AID,0.007712,19744,0.1%,-12.1%
2020-02-01,3,AID,0.008311,19799,0.1%,-3.1%
2020-02-13,2,AID,0.01295,19814,0.1%,32.7%
2020-03-30,1,AID,0.0098,19867,0.1%,-2.0%
2020-04-02,2,AID,0.0077,19875,0.1%,10.9%
2020-06-29,1,AID,0.00821,19944,0.1%,-13.6%
2020-02-03,1,AID,0.01278,19800,0.1%,35.5%
2020-02-05,2,AID,0.01162,19802,0.1%,18.1%
2020-02-12,4,AID,0.01038,19812,0.1%,-10.7%
2020-02-22,2,AID,0.011009999999999999,19828,0.1%,-14.5%
2020-04-03,1,AID,0.00801,19876,0.1%,53.0%
2020-04-06,1,AID,0.0075,19877,0.1%,-23.5%
2020-05-01,3,AID,0.008476000000000001,19899,0.1%,16.7%
2020-06-24,1,AID,0.009406999999999999,19939,0.1%,-8.3%
2019-12-05,3,AID,0.008221,19747,0.0%,-2.2%
2019-12-15,3,AID,0.007559999999999999,19763,0.0%,-9.0%
2020-01-23,1,AID,0.008574,19786,0.0%,-4.7%
2020-01-25,1,AID,0.008574,19788,0.0%,-34.9%
2020-01-31,4,AID,0.005792,19796,0.0%,-56.5%
2020-02-23,2,AID,0.011009999999999999,19830,0.0%,-23.0%
2020-05-06,2,AID,0.008171,19903,0.0%,9.7%
2020-08-08,1,AID,0.0105,19977,0.0%,4.0%
2020-02-27,2,AID,0.013309999999999999,19834,0.0%,20.9%
2020-02-29,1,AID,0.009765000000000001,19836,0.0%,-11.3%
2020-03-06,3,AID,0.008313,19843,0.0%,-14.9%
2020-03-07,1,AID,0.008313,19844,0.0%,-14.9%
2020-03-23,6,AID,0.01,19856,0.0%,230.4%
2020-03-31,1,AID,0.009000000000000001,19868,0.0%,73.1%
2020-05-07,1,AID,0.008171,19904,0.0%,-0.4%
2020-05-30,2,AID,0.01077,19918,0.0%,18.7%
2020-07-11,1,AID,0.007790000000000001,19954,0.0%,10.7%
2020-01-29,1,AID,0.009843000000000001,19792,0.0%,-25.3%
2020-02-10,2,AID,0.01202,19807,0.0%,-5.9%
2020-03-01,1,AID,0.009765000000000001,19837,0.0%,-11.3%
2020-05-31,1,AID,0.0112,19919,0.0%,24.9%
2020-06-30,1,AID,0.00821,19945,0.0%,-14.0%
2020-07-13,1,AID,0.00755,19955,0.0%,2.3%
2020-08-05,3,AID,0.008222,19974,0.0%,9.9%
2020-01-26,1,AID,0.01299,19789,0.0%,-1.4%
2020-03-05,1,AID,0.00937,19840,0.0%,-29.6%
2020-03-10,1,AID,0.006393,19845,0.0%,-26.5%
2020-03-12,1,AID,0.00625,19846,0.0%,-33.3%
2020-04-10,2,AID,0.0071010000000000005,19882,0.0%,-11.3%
2020-07-07,3,AID,0.007548999999999999,19951,0.0%,-8.1%
2020-07-28,1,AID,0.0075,19966,0.0%,6.5%
2020-07-29,1,AID,0.007481,19967,0.0%,2.5%
2019-12-31,1,AID,0.009000000000000001,19770,0.0%,-9.3%
2020-02-08,1,AID,0.01061,19804,0.0%,27.7%
2020-05-09,1,AID,0.00894,19905,0.0%,11.7%
2020-07-14,1,AID,0.0072,19956,0.0%,-4.6%
2020-08-04,2,AID,0.008620000000000001,19971,0.0%,14.9%
2020-08-12,1,AID,0.009033,19979,0.0%,9.9%
2020-01-03,1,AID,0.009000000000000001,19771,0.0%,25.3%
2020-01-04,1,AID,0.006842,19772,0.0%,-4.7%
2020-03-13,1,AID,0.003137,19847,0.0%,-62.3%
2020-03-19,1,AID,0.003011,19850,0.0%,-51.8%
2020-05-27,1,AID,0.00881,19913,0.0%,-4.7%
2020-06-06,1,AID,0.01006,19922,0.0%,-6.6%
2020-07-06,2,AID,0.007383,19948,0.0%,-10.1%
2020-07-15,1,AID,0.007390000000000001,19957,0.0%,-3.2%
2020-07-21,1,AID,0.007045,19960,0.0%,-2.2%
2020-07-22,1,AID,0.0073,19961,0.0%,-1.2%
2020-08-01,1,AID,0.0101,19968,0.0%,44.3%
2020-04-14,1,AID,0.0085,19883,0.0%,13.0%
2020-05-16,1,AID,0.009112,19908,0.0%,1.9%
2020-05-23,1,AID,0.00907,19910,0.0%,-0.5%
2020-01-13,1,AID,0.00771,19774,0.0%,-14.3%
2020-08-02,1,AID,0.008,19969,0.0%,inf%
2020-08-16,1,AID,0.010490000000000001,19980,0.0%,inf%
2018-02-05,14,AID,0.2762,141,0.0%,inf%
2018-11-07,69,AID,0.05417,2228,0.0%,inf%
2020-08-10,1,AID,0.009123000000000001,19978,0.0%,inf%
2018-10-15,4,AID,0.04985,1656,0.0%,inf%
2018-10-14,1,AID,0.051160000000000004,1652,0.0%,inf%
2020-08-07,1,AID,0.009515000000000001,19976,0.0%,inf%
2020-08-06,1,AID,0.010490000000000001,19975,0.0%,inf%
2018-09-27,3,AID,0.05611,1629,0.0%,inf%
2018-09-25,2,AID,0.052110000000000004,1622,0.0%,inf%
2018-09-21,1,AID,0.0521,1618,0.0%,inf%
2018-09-04,1,AID,0.0722,1597,0.0%,inf%
2018-03-31,1,AID,0.1381,497,0.0%,inf%
2018-06-22,1,AID,0.09735,1359,0.0%,inf%
2020-06-26,4,AID,0.008490000000000001,19943,0.0%,inf%
2019-12-23,1,AID,0.008956,19764,0.0%,inf%
2020-02-11,1,AID,0.0125,19808,0.0%,inf%
2020-02-14,2,AID,0.0143,19816,0.0%,inf%
2020-05-15,1,AID,0.0104,19907,0.0%,inf%
2018-05-20,18,AID,0.2288,1190,0.0%,inf%
2020-02-24,2,AID,0.01169,19832,0.0%,inf%
2020-05-12,1,AID,0.008733,19906,0.0%,inf%
2020-02-28,1,AID,0.009765000000000001,19835,0.0%,inf%
2020-03-03,2,AID,0.0087,19839,0.0%,inf%
2018-02-04,6,AID,0.355,127,0.0%,inf%
2018-02-03,7,AID,0.408,121,0.0%,inf%
2020-08-20,1,AID,0.011000000000000001,19981,0.0%,inf%
2020-08-21,2,AID,0.01259,19983,0.0%,inf%
2020-07-27,1,AID,0.007807,19965,0.0%,inf%
2018-08-23,4,AID,0.09,1574,0.0%,inf%
2020-07-25,2,AID,0.006999999999999999,19964,0.0%,inf%
2020-07-24,1,AID,0.007587000000000001,19962,0.0%,inf%
2018-08-15,6,AID,0.05816,1552,0.0%,inf%
2018-08-12,4,AID,0.07200000000000001,1538,0.0%,inf%
2018-08-26,1,AID,0.07329,1581,0.0%,inf%
2019-07-20,1,AID,0.02023,18260,0.0%,inf%
2018-07-21,1,AID,0.1182,1478,0.0%,inf%
2018-07-10,2,AID,0.11,1439,0.0%,inf%
2020-07-08,2,AID,0.007631999999999999,19953,0.0%,inf%
2020-07-04,1,AID,0.007039,19946,0.0%,inf%
2019-12-06,5,AID,0.010879999999999999,19752,0.0%,inf%
2020-07-19,2,AID,0.007792,19959,0.0%,inf%
2018-09-03,2,AID,0.0722,1596,0.0%,inf%
2018-11-18,1,AID,0.033569999999999996,2484,0.0%,inf%
2019-12-08,1,AID,0.008311,19754,0.0%,inf%
2020-08-29,1,AID,0.009106999999999999,19985,0.0%,inf%
2018-01-31,38,AID,0.5451,73,0.0%,inf%
2018-02-01,19,AID,0.4592,92,0.0%,inf%
2020-08-26,1,AID,0.009198,19984,0.0%,inf%
2018-02-02,22,AID,0.3881,114,0.0%,inf%
2020-03-16,1,AID,0.0030269999999999997,19848,0.0%,inf%
2020-04-24,1,AID,0.007264,19889,0.0%,inf%
2020-05-20,1,AID,0.009245,19909,0.0%,inf%
2019-12-29,1,AID,0.007398999999999999,19769,0.0%,inf%
2020-01-16,3,AID,0.009000000000000001,19777,0.0%,inf%
2020-01-18,2,AID,0.01317,19779,0.0%,inf%
2020-01-19,4,AID,0.01317,19783,0.0%,inf%
2020-01-22,2,AID,0.01317,19785,0.0%,inf%
2020-06-01,2,AID,0.01205,19921,0.0%,inf%
2020-01-24,1,AID,0.013319999999999999,19787,0.0%,inf%
2020-01-27,1,AID,0.009433,19790,0.0%,inf%
2020-05-29,1,AID,0.01143,19916,0.0%,inf%
2020-05-28,2,AID,0.00881,19915,0.0%,inf%
2020-01-28,1,AID,0.01299,19791,0.0%,inf%
2020-04-20,1,AID,0.007253,19888,0.0%,inf%
2018-01-30,35,AID,0.5653,35,0.0%,inf%
2020-03-18,1,AID,0.003011,19849,0.0%,inf%
2020-01-06,1,AID,0.009000000000000001,19773,0.0%,inf%
2020-06-09,1,AID,0.009048,19923,0.0%,inf%
2020-02-09,1,AID,0.01199,19805,0.0%,inf%
2019-12-28,1,AID,0.00718,19768,0.0%,inf%
2020-03-27,2,AID,0.005234,19866,0.0%,inf%
2018-04-18,9,AID,0.1828,583,0.0%,inf%
2020-04-30,2,AID,0.0082,19896,0.0%,inf%
2020-04-29,1,AID,0.00745,19894,0.0%,inf%
2020-04-28,1,AID,0.007201999999999999,19893,0.0%,inf%
2020-04-16,2,AID,0.007417,19885,0.0%,inf%
2020-04-26,3,AID,0.007209999999999999,19892,0.0%,inf%
2020-04-18,2,AID,0.00725,19887,0.0%,inf%
2020-03-24,4,AID,0.0052,19860,0.0%,inf%
2020-05-02,1,AID,0.008,19900,0.0%,inf%
2020-02-06,1,AID,0.009758,19803,0.0%,inf%
2020-06-18,2,AID,0.01144,19931,0.0%,inf%
2020-06-14,3,AID,0.01023,19926,0.0%,inf%
2020-05-24,2,AID,0.00897,19912,0.0%,inf%
2019-12-27,1,AID,0.00718,19767,0.0%,inf%
2020-06-17,3,AID,0.01026,19929,0.0%,inf%
2020-05-04,1,AID,0.009059000000000001,19901,0.0%,inf%
2020-06-20,1,AID,0.011040000000000001,19932,0.0%,inf%
2019-12-24,1,AID,0.009927,19765,0.0%,inf%
2020-06-22,1,AID,0.0095,19933,0.0%,inf%
2020-06-23,5,AID,0.00955,19938,0.0%,inf%
2019-12-26,1,AID,0.007206999999999999,19766,0.0%,inf%
